fname,num_detections
G022_20211112_190000.WAV,1
G022_20211112_193000.WAV,3
G022_20211112_200000.WAV,6
G022_20211112_203000.WAV,5
G023_20211112_050000.WAV,2
G023_20211112_053000.WAV,6
G023_20211112_060000.WAV,2
G023_20211112_063000.WAV,9
G023_20211112_070000.WAV,5
G023_20211112_073000.WAV,6
G023_20211112_080000.WAV,3
G023_20211112_083000.WAV,4
G023_20211112_173000.WAV,1
G023_20211112_180000.WAV,7
G023_20211112_183000.WAV,3
G023_20211112_190000.WAV,7
G023_20211112_193000.WAV,8
G023_20211112_200000.WAV,7
G023_20211112_203000.WAV,6
G023_20211113_050000.WAV,4
G023_20211113_053000.WAV,12
G023_20211113_063000.WAV,10
G023_20211113_070000.WAV,6
G023_20211113_073000.WAV,7
G023_20211113_080000.WAV,9
G023_20211113_083000.WAV,9
G023_20211113_170000.WAV,2
G023_20211113_173000.WAV,4
G023_20211113_180000.WAV,12
G023_20211113_183000.WAV,9
G023_20211113_190000.WAV,12
G023_20211113_193000.WAV,12
G023_20211113_200000.WAV,3
G023_20211113_203000.WAV,7
G023_20211114_063000.WAV,1
G023_20211114_070000.WAV,1
G023_20211114_073000.WAV,5
G023_20211114_080000.WAV,7
G023_20211114_083000.WAV,5
G023_20211114_173000.WAV,6
G023_20211114_180000.WAV,12
G023_20211114_183000.WAV,9
G023_20211114_190000.WAV,10
G023_20211114_193000.WAV,12
G023_20211114_200000.WAV,6
G023_20211114_203000.WAV,7
G023_20211115_053000.WAV,4
G023_20211115_073000.WAV,2
G023_20211115_080000.WAV,3
G023_20211115_083000.WAV,1
G023_20211115_173000.WAV,6
G023_20211115_180000.WAV,12
G023_20211115_183000.WAV,6
G023_20211115_190000.WAV,11
G023_20211115_193000.WAV,9
G023_20211115_203000.WAV,5
G023_20211116_083000.WAV,3
G023_20211116_173000.WAV,6
G023_20211116_180000.WAV,12
G023_20211116_183000.WAV,11
G023_20211116_190000.WAV,8
G023_20211116_193000.WAV,11
G023_20211116_200000.WAV,12
G023_20211116_203000.WAV,5
G024_20211106_050000.WAV,6
G024_20211106_053000.WAV,4
G024_20211106_083000.WAV,1
G024_20211106_180000.WAV,1
G024_20211107_050000.WAV,12
G024_20211107_053000.WAV,1
G024_20211107_180000.WAV,4
G024_20211108_180000.WAV,3
G024_20211109_050000.WAV,12
G024_20211109_180000.WAV,1
G024_20211110_050000.WAV,1
G024_20211110_053000.WAV,2
G025_20211107_050000.WAV,1
G025_20211107_053000.WAV,12
G025_20211107_060000.WAV,1
G025_20211107_063000.WAV,12
G025_20211107_070000.WAV,11
G025_20211107_083000.WAV,1
G025_20211107_173000.WAV,2
G025_20211107_180000.WAV,2
G025_20211108_180000.WAV,5
G025_20211109_080000.WAV,6
G025_20211109_083000.WAV,4
G025_20211109_180000.WAV,5
G025_20211110_190000.WAV,1
G025_20211110_200000.WAV,1
G025_20211111_050000.WAV,7
G025_20211111_053000.WAV,11
G025_20211111_060000.WAV,9
G025_20211111_070000.WAV,4
G025_20211111_180000.WAV,1
G025_20211111_193000.WAV,2
G026_20211109_050000.WAV,11
G026_20211109_070000.WAV,1
G026_20211109_073000.WAV,10
G026_20211109_080000.WAV,10
G026_20211109_083000.WAV,8
G026_20211110_050000.WAV,2
G026_20211111_050000.WAV,7
G026_20211112_050000.WAV,2
G026_20211113_050000.WAV,1
G027_20211111_063000.WAV,1
G027_20211111_070000.WAV,9
G027_20211111_073000.WAV,11
G027_20211111_080000.WAV,10
G027_20211111_083000.WAV,7
G027_20211111_170000.WAV,5
G027_20211111_173000.WAV,2
G027_20211111_180000.WAV,12
G027_20211111_183000.WAV,12
G027_20211111_190000.WAV,10
G027_20211111_193000.WAV,11
G027_20211111_200000.WAV,10
G027_20211111_203000.WAV,8
G027_20211112_073000.WAV,2
G027_20211112_080000.WAV,1
G027_20211112_170000.WAV,3
G027_20211112_173000.WAV,8
G027_20211112_180000.WAV,8
G027_20211112_183000.WAV,12
G027_20211112_190000.WAV,4
G027_20211112_193000.WAV,7
G027_20211112_200000.WAV,4
G027_20211112_203000.WAV,7
G027_20211113_073000.WAV,9
G027_20211113_080000.WAV,10
G027_20211113_170000.WAV,8
G027_20211113_173000.WAV,9
G027_20211113_180000.WAV,12
G027_20211113_183000.WAV,9
G027_20211113_190000.WAV,6
G027_20211113_193000.WAV,7
G027_20211113_200000.WAV,5
G027_20211113_203000.WAV,10
G027_20211114_083000.WAV,5
G027_20211114_170000.WAV,10
G027_20211114_173000.WAV,9
G027_20211114_180000.WAV,12
G027_20211114_183000.WAV,12
G027_20211114_190000.WAV,11
G027_20211114_193000.WAV,10
G027_20211114_200000.WAV,7
G027_20211114_203000.WAV,7
G027_20211115_070000.WAV,1
G027_20211115_080000.WAV,10
G027_20211115_083000.WAV,10
G027_20211115_170000.WAV,5
G027_20211115_173000.WAV,10
G027_20211115_180000.WAV,10
G027_20211115_183000.WAV,12
G027_20211115_190000.WAV,12
G027_20211115_193000.WAV,11
G027_20211115_200000.WAV,11
G027_20211115_203000.WAV,9
G028_20211106_050000.WAV,6
G028_20211106_053000.WAV,3
G028_20211107_050000.WAV,12
G028_20211107_053000.WAV,7
G028_20211109_180000.WAV,7
G02A_20211112_050000.WAV,11
G02A_20211112_180000.WAV,2
G02A_20211113_050000.WAV,6
G02A_20211113_180000.WAV,2
G02A_20211113_193000.WAV,1
G02A_20211113_200000.WAV,3
G02A_20211113_203000.WAV,1
G02A_20211114_050000.WAV,7
G02A_20211114_053000.WAV,6
G02A_20211114_180000.WAV,10
G02A_20211114_190000.WAV,1
G02A_20211114_193000.WAV,1
G02A_20211115_050000.WAV,12
G02A_20211115_053000.WAV,11
G02A_20211115_060000.WAV,1
G02A_20211115_080000.WAV,1
G02A_20211115_180000.WAV,8
G02A_20211115_183000.WAV,3
G02A_20211115_190000.WAV,2
G02A_20211115_193000.WAV,1
G02A_20211115_200000.WAV,4
G02A_20211115_203000.WAV,10
G02A_20211116_053000.WAV,5
G02A_20211116_180000.WAV,4
G02A_20211116_203000.WAV,1
G030_20211109_170000.WAV,1
G030_20211109_173000.WAV,2
G030_20211109_180000.WAV,2
G030_20211109_200000.WAV,1
G030_20211110_053000.WAV,12
G030_20211110_060000.WAV,12
G030_20211110_063000.WAV,5
G030_20211110_070000.WAV,9
G030_20211110_073000.WAV,12
G030_20211110_083000.WAV,2
G030_20211110_173000.WAV,1
G030_20211110_203000.WAV,3
G030_20211111_050000.WAV,1
G030_20211111_053000.WAV,12
G030_20211111_060000.WAV,11
G030_20211111_063000.WAV,10
G030_20211111_070000.WAV,2
G030_20211111_073000.WAV,6
G030_20211111_080000.WAV,9
G030_20211111_083000.WAV,10
G030_20211111_183000.WAV,4
G030_20211111_190000.WAV,1
G030_20211111_193000.WAV,1
G030_20211111_203000.WAV,5
G030_20211112_053000.WAV,10
G030_20211112_060000.WAV,11
G030_20211112_063000.WAV,1
G030_20211112_070000.WAV,2
G030_20211112_073000.WAV,5
G030_20211112_080000.WAV,4
G030_20211112_083000.WAV,7
G030_20211112_180000.WAV,4
G030_20211112_183000.WAV,3
G030_20211112_190000.WAV,6
G030_20211112_193000.WAV,3
G030_20211112_200000.WAV,3
G030_20211112_203000.WAV,6
G030_20211113_050000.WAV,3
G030_20211113_053000.WAV,12
G030_20211113_060000.WAV,9
G030_20211113_063000.WAV,2
G030_20211113_073000.WAV,2
G030_20211113_080000.WAV,3
G030_20211113_173000.WAV,1
G030_20211113_180000.WAV,9
G030_20211113_183000.WAV,6
G030_20211113_190000.WAV,4
G030_20211113_193000.WAV,4
G030_20211113_200000.WAV,9
G030_20211113_203000.WAV,11
G031_20211110_173000.WAV,1
G031_20211110_180000.WAV,10
G031_20211110_183000.WAV,6
G031_20211110_190000.WAV,4
G031_20211110_200000.WAV,3
G031_20211110_203000.WAV,1
G031_20211111_050000.WAV,5
G031_20211111_053000.WAV,2
G031_20211111_180000.WAV,10
G031_20211111_190000.WAV,1
G031_20211111_193000.WAV,1
G031_20211111_200000.WAV,4
G031_20211111_203000.WAV,1
G031_20211112_050000.WAV,9
G031_20211112_053000.WAV,5
G031_20211112_180000.WAV,7
G031_20211112_183000.WAV,10
G031_20211112_193000.WAV,5
G031_20211112_200000.WAV,7
G031_20211113_053000.WAV,2
G031_20211113_180000.WAV,8
G031_20211113_183000.WAV,11
G031_20211113_190000.WAV,3
G031_20211113_193000.WAV,5
G031_20211113_203000.WAV,5
G031_20211114_050000.WAV,4
G031_20211114_053000.WAV,12
G031_20211114_180000.WAV,9
G031_20211114_183000.WAV,1
G031_20211114_200000.WAV,1
G031_20211114_203000.WAV,1
G032_20211108_080000.WAV,3
G032_20211108_180000.WAV,6
G032_20211108_193000.WAV,3
G032_20211108_200000.WAV,1
G032_20211108_203000.WAV,1
G032_20211109_180000.WAV,3
G032_20211109_190000.WAV,2
G032_20211109_193000.WAV,1
G032_20211110_050000.WAV,10
G032_20211110_053000.WAV,8
G032_20211110_060000.WAV,5
G032_20211110_063000.WAV,1
G032_20211110_070000.WAV,3
G032_20211110_073000.WAV,9
G032_20211110_080000.WAV,3
G032_20211110_083000.WAV,1
G032_20211110_170000.WAV,4
G032_20211110_173000.WAV,5
G032_20211110_190000.WAV,1
G032_20211110_203000.WAV,10
G032_20211111_050000.WAV,4
G032_20211111_053000.WAV,3
G032_20211111_060000.WAV,6
G032_20211111_063000.WAV,3
G032_20211111_070000.WAV,1
G032_20211111_073000.WAV,6
G032_20211111_083000.WAV,1
G032_20211111_173000.WAV,2
G032_20211111_180000.WAV,6
G032_20211111_190000.WAV,4
G032_20211111_193000.WAV,1
G032_20211111_200000.WAV,3
G032_20211111_203000.WAV,3
G032_20211112_050000.WAV,5
G032_20211112_053000.WAV,3
G032_20211112_060000.WAV,1
G032_20211112_063000.WAV,1
G032_20211112_170000.WAV,2
G032_20211112_173000.WAV,1
G032_20211112_180000.WAV,12
G032_20211112_183000.WAV,6
G032_20211112_190000.WAV,10
G032_20211112_193000.WAV,2
G032_20211112_200000.WAV,2
G032_20211112_203000.WAV,10
G033_20211110_050000.WAV,9
G033_20211110_053000.WAV,9
G033_20211110_060000.WAV,12
G033_20211110_063000.WAV,12
G033_20211110_070000.WAV,12
G033_20211110_073000.WAV,12
G033_20211110_080000.WAV,12
G033_20211110_083000.WAV,12
G033_20211110_170000.WAV,12
G033_20211110_173000.WAV,12
G033_20211110_180000.WAV,12
G033_20211110_183000.WAV,12
G033_20211110_190000.WAV,12
G033_20211110_193000.WAV,12
G033_20211110_200000.WAV,11
G033_20211110_203000.WAV,11
G033_20211111_050000.WAV,7
G033_20211111_053000.WAV,12
G033_20211111_060000.WAV,12
G033_20211111_063000.WAV,12
G033_20211111_070000.WAV,11
G033_20211111_073000.WAV,4
G033_20211111_080000.WAV,12
G033_20211111_083000.WAV,1
G033_20211111_170000.WAV,11
G033_20211111_173000.WAV,11
G033_20211111_180000.WAV,12
G033_20211111_183000.WAV,12
G033_20211111_190000.WAV,12
G033_20211111_193000.WAV,11
G033_20211111_200000.WAV,6
G033_20211111_203000.WAV,6
G033_20211112_050000.WAV,11
G033_20211112_053000.WAV,12
G033_20211112_060000.WAV,11
G033_20211112_063000.WAV,10
G033_20211112_070000.WAV,12
G033_20211112_073000.WAV,12
G033_20211112_080000.WAV,12
G033_20211112_083000.WAV,8
G033_20211112_170000.WAV,12
G033_20211112_173000.WAV,7
G033_20211112_180000.WAV,11
G033_20211112_183000.WAV,12
G033_20211112_190000.WAV,12
G033_20211112_193000.WAV,12
G033_20211112_200000.WAV,12
G033_20211112_203000.WAV,12
G033_20211113_050000.WAV,10
G033_20211113_053000.WAV,12
G033_20211113_060000.WAV,12
G033_20211113_063000.WAV,12
G033_20211113_070000.WAV,12
G033_20211113_073000.WAV,12
G033_20211113_080000.WAV,12
G033_20211113_083000.WAV,3
G033_20211113_170000.WAV,3
G033_20211113_173000.WAV,8
G033_20211113_180000.WAV,12
G033_20211113_183000.WAV,12
G033_20211113_190000.WAV,12
G033_20211113_193000.WAV,10
G033_20211113_200000.WAV,11
G033_20211113_203000.WAV,12
G033_20211114_050000.WAV,6
G033_20211114_053000.WAV,2
G033_20211114_060000.WAV,5
G033_20211114_063000.WAV,4
G033_20211114_070000.WAV,8
G033_20211114_073000.WAV,11
G033_20211114_080000.WAV,9
G033_20211114_083000.WAV,7
G033_20211114_170000.WAV,9
G033_20211114_173000.WAV,3
G033_20211114_180000.WAV,10
G033_20211114_183000.WAV,8
G033_20211114_190000.WAV,11
G033_20211114_193000.WAV,3
G033_20211114_200000.WAV,12
G033_20211114_203000.WAV,7
G034_20211106_050000.WAV,2
G034_20211106_060000.WAV,3
G034_20211106_063000.WAV,8
G034_20211106_070000.WAV,9
G034_20211106_073000.WAV,10
G034_20211106_080000.WAV,11
G034_20211106_083000.WAV,12
G034_20211106_170000.WAV,10
G034_20211106_173000.WAV,6
G034_20211106_180000.WAV,10
G034_20211106_183000.WAV,12
G034_20211106_190000.WAV,11
G034_20211106_193000.WAV,12
G034_20211106_200000.WAV,12
G034_20211106_203000.WAV,10
G034_20211107_050000.WAV,3
G034_20211107_063000.WAV,2
G034_20211107_070000.WAV,10
G034_20211107_073000.WAV,10
G034_20211107_080000.WAV,11
G034_20211107_083000.WAV,12
G034_20211107_170000.WAV,7
G034_20211107_173000.WAV,3
G034_20211107_180000.WAV,12
G034_20211107_183000.WAV,8
G034_20211107_190000.WAV,9
G034_20211107_193000.WAV,11
G034_20211107_200000.WAV,12
G034_20211107_203000.WAV,10
G034_20211108_083000.WAV,2
G034_20211108_170000.WAV,12
G034_20211108_173000.WAV,5
G034_20211108_180000.WAV,7
G034_20211108_183000.WAV,4
G034_20211108_190000.WAV,3
G034_20211108_193000.WAV,2
G034_20211108_200000.WAV,4
G034_20211108_203000.WAV,6
G034_20211109_170000.WAV,1
G034_20211109_173000.WAV,9
G034_20211109_180000.WAV,12
G034_20211109_183000.WAV,11
G034_20211109_190000.WAV,11
G034_20211109_193000.WAV,10
G034_20211109_200000.WAV,12
G034_20211109_203000.WAV,11
G034_20211110_063000.WAV,3
G034_20211110_080000.WAV,6
G034_20211110_083000.WAV,12
G034_20211110_170000.WAV,6
G034_20211110_173000.WAV,4
G034_20211110_180000.WAV,12
G034_20211110_183000.WAV,1
G034_20211110_190000.WAV,12
G034_20211110_193000.WAV,8
G034_20211110_200000.WAV,12
G034_20211110_203000.WAV,9
G035_20211107_050000.WAV,12
G035_20211107_053000.WAV,9
G035_20211107_060000.WAV,11
G035_20211107_063000.WAV,7
G035_20211107_070000.WAV,3
G035_20211107_173000.WAV,12
G035_20211107_180000.WAV,12
G035_20211107_183000.WAV,12
G035_20211107_190000.WAV,12
G035_20211107_193000.WAV,12
G035_20211107_200000.WAV,12
G035_20211107_203000.WAV,11
G035_20211108_050000.WAV,1
G035_20211108_073000.WAV,8
G035_20211108_080000.WAV,12
G035_20211108_083000.WAV,12
G035_20211108_170000.WAV,5
G035_20211108_173000.WAV,11
G035_20211108_180000.WAV,12
G035_20211108_183000.WAV,12
G035_20211108_190000.WAV,12
G035_20211108_193000.WAV,12
G035_20211108_200000.WAV,12
G035_20211108_203000.WAV,12
G035_20211109_050000.WAV,4
G035_20211109_073000.WAV,7
G035_20211109_080000.WAV,8
G035_20211109_083000.WAV,11
G035_20211109_170000.WAV,2
G035_20211109_173000.WAV,9
G035_20211109_180000.WAV,12
G035_20211109_183000.WAV,12
G035_20211109_190000.WAV,12
G035_20211109_193000.WAV,12
G035_20211109_200000.WAV,12
G035_20211109_203000.WAV,12
G035_20211110_050000.WAV,10
G035_20211110_053000.WAV,10
G035_20211110_060000.WAV,11
G035_20211110_063000.WAV,3
G035_20211110_070000.WAV,2
G035_20211110_073000.WAV,2
G035_20211110_083000.WAV,1
G035_20211110_170000.WAV,2
G035_20211110_173000.WAV,12
G035_20211110_180000.WAV,12
G035_20211110_183000.WAV,12
G035_20211110_190000.WAV,12
G035_20211110_193000.WAV,12
G035_20211110_200000.WAV,12
G035_20211110_203000.WAV,12
G035_20211111_050000.WAV,11
G035_20211111_053000.WAV,7
G035_20211111_060000.WAV,8
G035_20211111_063000.WAV,3
G035_20211111_073000.WAV,7
G035_20211111_080000.WAV,2
G035_20211111_083000.WAV,1
G035_20211111_173000.WAV,12
G035_20211111_180000.WAV,12
G035_20211111_183000.WAV,12
G035_20211111_190000.WAV,12
G035_20211111_193000.WAV,12
G035_20211111_200000.WAV,11
G035_20211111_203000.WAV,12
G036_20211108_063000.WAV,3
G036_20211108_070000.WAV,7
G036_20211108_073000.WAV,11
G036_20211108_080000.WAV,11
G036_20211108_083000.WAV,1
G036_20211108_180000.WAV,2
G036_20211108_183000.WAV,3
G036_20211108_190000.WAV,1
G036_20211108_203000.WAV,2
G036_20211109_083000.WAV,11
G036_20211109_180000.WAV,11
G036_20211110_053000.WAV,11
G036_20211110_060000.WAV,6
G036_20211110_063000.WAV,8
G036_20211110_070000.WAV,3
G036_20211110_173000.WAV,1
G036_20211110_180000.WAV,10
G036_20211110_183000.WAV,7
G036_20211110_190000.WAV,4
G036_20211110_193000.WAV,8
G036_20211110_200000.WAV,3
G036_20211110_203000.WAV,11
G036_20211111_050000.WAV,11
G036_20211111_053000.WAV,12
G036_20211111_060000.WAV,12
G036_20211111_063000.WAV,11
G036_20211111_070000.WAV,10
G036_20211111_080000.WAV,6
G036_20211111_083000.WAV,2
G036_20211111_180000.WAV,9
G036_20211111_183000.WAV,2
G036_20211111_190000.WAV,4
G036_20211111_193000.WAV,2
G036_20211111_200000.WAV,2
G036_20211112_050000.WAV,12
G036_20211112_053000.WAV,12
G036_20211112_060000.WAV,11
G036_20211112_063000.WAV,11
G036_20211112_070000.WAV,11
G036_20211112_073000.WAV,8
G036_20211112_080000.WAV,5
G036_20211112_083000.WAV,4
G036_20211112_180000.WAV,12
G036_20211112_183000.WAV,3
G036_20211112_193000.WAV,3
G036_20211112_200000.WAV,2
G037_20211105_053000.WAV,1
G037_20211105_180000.WAV,2
G037_20211105_183000.WAV,1
G037_20211105_200000.WAV,4
G037_20211105_203000.WAV,1
G037_20211106_050000.WAV,7
G037_20211106_180000.WAV,2
G037_20211106_203000.WAV,1
G037_20211107_050000.WAV,11
G037_20211107_193000.WAV,1
G037_20211108_180000.WAV,7
G037_20211108_183000.WAV,1
G037_20211108_200000.WAV,2
G037_20211109_180000.WAV,3
G037_20211109_190000.WAV,1
G037_20211109_200000.WAV,1
G038_20211108_083000.WAV,9
G038_20211108_170000.WAV,9
G038_20211108_173000.WAV,12
G038_20211109_083000.WAV,1
G038_20211109_170000.WAV,9
G038_20211109_173000.WAV,11
G038_20211110_050000.WAV,11
G038_20211110_053000.WAV,12
G038_20211110_060000.WAV,12
G038_20211110_063000.WAV,12
G038_20211110_070000.WAV,12
G038_20211110_073000.WAV,12
G038_20211110_080000.WAV,11
G038_20211110_083000.WAV,12
G038_20211110_170000.WAV,11
G038_20211110_173000.WAV,12
G038_20211111_050000.WAV,10
G038_20211111_053000.WAV,12
G038_20211111_060000.WAV,12
G038_20211111_063000.WAV,12
G038_20211111_070000.WAV,12
G038_20211111_073000.WAV,3
G038_20211111_080000.WAV,11
G038_20211111_083000.WAV,6
G038_20211111_170000.WAV,10
G038_20211111_173000.WAV,10
G038_20211111_183000.WAV,1
G038_20211112_050000.WAV,12
G038_20211112_053000.WAV,11
G038_20211112_060000.WAV,12
G038_20211112_063000.WAV,11
G038_20211112_070000.WAV,12
G038_20211112_073000.WAV,11
G038_20211112_080000.WAV,11
G038_20211112_083000.WAV,11
G038_20211112_170000.WAV,4
G038_20211112_173000.WAV,7
G038_20211112_180000.WAV,1
G039_20211109_050000.WAV,12
G039_20211109_073000.WAV,6
G039_20211109_080000.WAV,5
G039_20211109_083000.WAV,2
G039_20211109_180000.WAV,12
G039_20211109_183000.WAV,11
G039_20211109_190000.WAV,12
G039_20211109_193000.WAV,10
G039_20211109_200000.WAV,12
G039_20211109_203000.WAV,8
G039_20211110_050000.WAV,10
G039_20211110_053000.WAV,7
G039_20211110_063000.WAV,1
G039_20211110_070000.WAV,1
G039_20211110_073000.WAV,5
G039_20211110_080000.WAV,11
G039_20211110_083000.WAV,12
G039_20211110_180000.WAV,12
G039_20211110_183000.WAV,4
G039_20211110_190000.WAV,7
G039_20211110_193000.WAV,12
G039_20211110_200000.WAV,10
G039_20211110_203000.WAV,12
G039_20211111_050000.WAV,8
G039_20211111_053000.WAV,9
G039_20211111_070000.WAV,1
G039_20211111_073000.WAV,5
G039_20211111_080000.WAV,10
G039_20211111_083000.WAV,11
G039_20211111_180000.WAV,11
G039_20211111_183000.WAV,10
G039_20211111_190000.WAV,8
G039_20211111_193000.WAV,11
G039_20211111_200000.WAV,7
G039_20211111_203000.WAV,8
G039_20211112_050000.WAV,12
G039_20211112_080000.WAV,10
G039_20211112_083000.WAV,7
G039_20211112_180000.WAV,12
G039_20211112_183000.WAV,12
G039_20211112_190000.WAV,7
G039_20211112_193000.WAV,8
G039_20211112_200000.WAV,11
G039_20211112_203000.WAV,6
G039_20211113_050000.WAV,10
G039_20211113_073000.WAV,11
G039_20211113_080000.WAV,11
G039_20211113_083000.WAV,10
G039_20211113_180000.WAV,11
G039_20211113_183000.WAV,11
G039_20211113_190000.WAV,9
G039_20211113_193000.WAV,6
G039_20211113_200000.WAV,9
G039_20211113_203000.WAV,11
G040_20211109_180000.WAV,12
G040_20211109_183000.WAV,7
G040_20211109_200000.WAV,6
G040_20211110_050000.WAV,10
G040_20211110_053000.WAV,6
G040_20211110_180000.WAV,1
G040_20211110_183000.WAV,4
G040_20211110_190000.WAV,8
G040_20211110_193000.WAV,12
G040_20211110_200000.WAV,5
G040_20211110_203000.WAV,1
G040_20211111_050000.WAV,7
G040_20211111_053000.WAV,10
G040_20211111_083000.WAV,3
G040_20211111_173000.WAV,3
G040_20211111_180000.WAV,11
G040_20211111_183000.WAV,6
G040_20211111_193000.WAV,6
G040_20211111_200000.WAV,5
G040_20211111_203000.WAV,3
G040_20211112_050000.WAV,10
G040_20211112_053000.WAV,9
G040_20211112_173000.WAV,10
G040_20211112_180000.WAV,11
G040_20211112_183000.WAV,3
G040_20211112_190000.WAV,6
G040_20211112_193000.WAV,10
G040_20211112_200000.WAV,8
G040_20211112_203000.WAV,9
G040_20211113_050000.WAV,12
G040_20211113_053000.WAV,12
G040_20211113_173000.WAV,4
G040_20211113_180000.WAV,10
G040_20211113_183000.WAV,5
G040_20211113_190000.WAV,9
G040_20211113_193000.WAV,12
G040_20211113_200000.WAV,12
G040_20211113_203000.WAV,12
G041_20211105_063000.WAV,12
G041_20211105_070000.WAV,10
G041_20211105_073000.WAV,7
G041_20211105_080000.WAV,4
G041_20211105_183000.WAV,1
G041_20211105_193000.WAV,1
G041_20211106_050000.WAV,8
G041_20211106_053000.WAV,2
G041_20211106_180000.WAV,4
G041_20211107_190000.WAV,4
G041_20211107_200000.WAV,1
G041_20211107_203000.WAV,1
G041_20211108_183000.WAV,1
G041_20211109_180000.WAV,2
G041_20211109_183000.WAV,4
G041_20211109_190000.WAV,9
G041_20211109_200000.WAV,8
G042_20211105_050000.WAV,12
G042_20211105_053000.WAV,12
G042_20211105_060000.WAV,3
G042_20211105_063000.WAV,12
G042_20211105_070000.WAV,5
G042_20211105_073000.WAV,12
G042_20211105_080000.WAV,12
G042_20211105_083000.WAV,12
G042_20211105_183000.WAV,3
G042_20211106_050000.WAV,9
G042_20211106_180000.WAV,3
G042_20211106_183000.WAV,1
G042_20211107_050000.WAV,12
G042_20211107_180000.WAV,1
G042_20211107_183000.WAV,2
G042_20211107_203000.WAV,1
G042_20211108_053000.WAV,3
G042_20211108_180000.WAV,1
G042_20211108_183000.WAV,11
G042_20211108_190000.WAV,12
G042_20211108_193000.WAV,2
G042_20211108_200000.WAV,11
G042_20211109_180000.WAV,1
G042_20211109_183000.WAV,12
G042_20211109_190000.WAV,9
G042_20211109_193000.WAV,11
G042_20211109_200000.WAV,9
G043_20211106_050000.WAV,1
G043_20211106_180000.WAV,10
G043_20211106_183000.WAV,7
G043_20211107_050000.WAV,7
G043_20211107_053000.WAV,12
G043_20211107_180000.WAV,8
G043_20211107_183000.WAV,1
G043_20211107_190000.WAV,1
G043_20211108_053000.WAV,1
G043_20211108_180000.WAV,12
G043_20211108_183000.WAV,1
G043_20211109_180000.WAV,8
G043_20211109_183000.WAV,5
G043_20211109_190000.WAV,3
G043_20211110_180000.WAV,12
G043_20211110_190000.WAV,2
G043_20211110_200000.WAV,6
G043_20211110_203000.WAV,4
G045_20211108_060000.WAV,5
G045_20211108_063000.WAV,11
G045_20211108_070000.WAV,12
G045_20211108_073000.WAV,12
G045_20211108_080000.WAV,12
G045_20211108_083000.WAV,12
G045_20211108_170000.WAV,9
G045_20211108_173000.WAV,9
G045_20211108_180000.WAV,11
G045_20211108_183000.WAV,7
G045_20211108_193000.WAV,1
G045_20211108_200000.WAV,2
G045_20211108_203000.WAV,1
G045_20211109_083000.WAV,2
G045_20211109_173000.WAV,10
G045_20211109_180000.WAV,12
G045_20211109_183000.WAV,5
G045_20211109_190000.WAV,6
G045_20211109_193000.WAV,10
G045_20211109_200000.WAV,4
G045_20211109_203000.WAV,5
G045_20211110_053000.WAV,6
G045_20211110_060000.WAV,11
G045_20211110_063000.WAV,10
G045_20211110_070000.WAV,12
G045_20211110_073000.WAV,11
G045_20211110_080000.WAV,11
G045_20211110_083000.WAV,11
G045_20211110_170000.WAV,5
G045_20211110_173000.WAV,11
G045_20211110_180000.WAV,8
G045_20211110_183000.WAV,8
G045_20211110_190000.WAV,5
G045_20211110_193000.WAV,6
G045_20211110_200000.WAV,10
G045_20211110_203000.WAV,5
G045_20211111_050000.WAV,1
G045_20211111_053000.WAV,3
G045_20211111_060000.WAV,11
G045_20211111_063000.WAV,12
G045_20211111_070000.WAV,12
G045_20211111_073000.WAV,12
G045_20211111_080000.WAV,12
G045_20211111_083000.WAV,10
G045_20211111_170000.WAV,4
G045_20211111_173000.WAV,10
G045_20211111_180000.WAV,9
G045_20211111_183000.WAV,6
G045_20211111_190000.WAV,7
G045_20211111_193000.WAV,4
G045_20211111_200000.WAV,5
G045_20211111_203000.WAV,7
G045_20211112_060000.WAV,10
G045_20211112_063000.WAV,12
G045_20211112_070000.WAV,12
G045_20211112_073000.WAV,6
G045_20211112_080000.WAV,6
G045_20211112_083000.WAV,11
G045_20211112_170000.WAV,5
G045_20211112_173000.WAV,12
G045_20211112_180000.WAV,12
G045_20211112_183000.WAV,7
G045_20211112_190000.WAV,6
G045_20211112_193000.WAV,10
G045_20211112_200000.WAV,8
G045_20211112_203000.WAV,11
G046_20211106_070000.WAV,11
G046_20211106_073000.WAV,11
G046_20211106_080000.WAV,11
G046_20211106_083000.WAV,11
G046_20211106_170000.WAV,7
G046_20211106_173000.WAV,9
G046_20211106_180000.WAV,12
G046_20211106_183000.WAV,10
G046_20211106_190000.WAV,8
G046_20211106_193000.WAV,5
G046_20211106_200000.WAV,1
G046_20211106_203000.WAV,1
G046_20211107_063000.WAV,1
G046_20211107_070000.WAV,2
G046_20211107_073000.WAV,12
G046_20211107_080000.WAV,12
G046_20211107_083000.WAV,11
G046_20211107_170000.WAV,12
G046_20211107_173000.WAV,7
G046_20211107_180000.WAV,11
G046_20211107_183000.WAV,12
G046_20211107_190000.WAV,10
G046_20211107_193000.WAV,8
G046_20211107_200000.WAV,6
G046_20211107_203000.WAV,4
G046_20211108_170000.WAV,12
G046_20211108_173000.WAV,8
G046_20211108_180000.WAV,12
G046_20211108_183000.WAV,8
G046_20211108_190000.WAV,12
G046_20211108_193000.WAV,11
G046_20211108_200000.WAV,9
G046_20211108_203000.WAV,4
G046_20211109_170000.WAV,12
G046_20211109_173000.WAV,9
G046_20211109_180000.WAV,7
