"MDS1","MDS2","sensor_name","Cobertura","temporada","eventID"
-0.35400337382171,0.0448510731560027,"G011","Palma","T2","ANH_211"
-0.312288448906426,-0.00988534971778723,"G012","Palma","T2","ANH_350"
-0.464773606520148,0.0405492538703367,"G013","Palma","T2","ANH_214"
0.0209576307201071,-0.147273490625817,"G014","Herbazales","T2","ANH_121"
-0.142560119495256,0.154290722698257,"G015","Palma","T2","ANH_327"
0.176255218015912,0.113511669593019,"G016","Bosque Ripario","T2","ANH_360"
0.0660224168419164,-0.66988950998111,"G017","Bosque Ripario","T2","ANH_058"
-0.122877354670425,0.360916473510439,"G018","Bosque Ripario","T2","ANH_182"
-0.207998894840771,0.16442298762589,"G019","Palma","T2","ANH_222"
0.556388844096146,-0.156995228877968,"G020","Bosque Ripario","T2","ANH_077"
0.435715846281074,-0.452064234404608,"G021","Palma","T2","ANH_217"
0.168307382811674,-0.190401823001416,"G022","Bosque Ripario","T2","ANH_235"
0.406054583347269,0.234904477622506,"G024","Bosque Ripario","T2","ANH_238"
-0.402652254869343,-0.231922790886419,"G025","Pastos","T2","ANH_192"
0.238282056057266,0.434130354636545,"G026","Palma","T2","ANH_081"
-0.435429659084684,1.00820580931803,"G027","Herbazales","T2","ANH_282"
-0.00713737570788153,-0.543623967005952,"G028","Herbazales","T2","ANH_031"
-0.469261772402192,0.125338270288397,"G030","Bosque Ripario","T2","ANH_248"
-0.541051778370198,0.389393969778974,"G031","Palma","T2","ANH_069"
0.279995764801192,0.00659649236725721,"G032","Bosque Ripario","T2","ANH_230"
0.213917856151178,-0.0570772201257914,"G033","Bosque Ripario","T2","ANH_159"
-0.310327367136387,-0.0220311870093001,"G035","Bosque Ripario","T2","ANH_334"
-0.177650814828241,-0.552396408044887,"G036","Bosque Ripario","T2","ANH_289"
0.424967288435959,-0.0121815598641834,"G037","Bosque Ripario","T2","ANH_228"
0.099125527506807,0.0346193065916159,"G038","Palma","T2","ANH_364"
0.164000767051534,0.371524114044609,"G039","Bosque Ripario","T2","ANH_099"
-0.212152908920358,0.0507539762898084,"G040","Bosque Ripario","T2","ANH_250"
-0.45505424508433,-0.414208088795819,"G041","Herbazales","T2","ANH_280"
0.358467532624751,0.169795024327277,"G042","Pastos","T2","ANH_272"
0.151619186439471,-0.253669171985396,"G044","Bosque Ripario","T2","ANH_395"
-0.423704282199152,0.113044763013725,"G045","Palma","T2","ANH_254"
-0.511484100254272,-0.150680655620792,"G046","Pastos","T2","ANH_038"
0.486112178258583,-0.458807735859666,"G047","Bosque Ripario","T2","ANH_375"
-0.283627507008989,0.121909006050082,"G048","Palma","T2","ANH_064"
-0.288907818102758,-0.0926856123283598,"G049","Herbazales","T2","ANH_194"
0.412054485820194,-0.0293582822066865,"G050","Bosque Ripario","T2","ANH_241"
0.826876223643413,-0.288920237182393,"G051","Bosque Ripario","T2","ANH_370"
-0.0919354886595052,0.333858063505978,"G053","Palma","T2","ANH_145"
-0.300866238122156,0.295404813289962,"G054","Palma","T2","ANH_388"
0.288673213689266,-0.197916990644473,"G055","Bosque Ripario","T2","ANH_239"
0.605179637435071,0.188418980547016,"G056","Bosque Ripario","T2","ANH_389"
0.0269916617286256,-0.0595132024557247,"G057","Palma","T2","ANH_012"
0.540316046633365,-0.0682099428112909,"G058","Bosque Ripario","T2","ANH_181"
0.0243692499578293,0.33213550738842,"G059","Palma","T2","ANH_236"
-0.165538691108831,-0.0133778992239321,"G061","Palma","T2","ANH_353"
-0.46373042065943,-0.03141955260728,"G062","Palma","T2","ANH_209"
-0.273981058431269,0.0298555359767577,"G063","Bosque Ripario","T2","ANH_338"
0.474457747267104,0.0222270932376622,"G064","Bosque Ripario","T2","ANH_215"
-0.462067600321633,-0.0443211122173262,"G065","Palma","T2","ANH_210"
-0.256854586352778,0.0903504710686844,"G066","Bosque Ripario","T2","ANH_275"
-0.387416203378252,-0.0134425316284584,"G069","Palma","T2","ANH_225"
0.154199464737,-0.1641432446207,"G070","Bosque Ripario","T2","ANH_160"
0.704092560623528,0.0117727894147623,"G071","Bosque Ripario","T2","ANH_183"
0.560733013929252,-0.77523480915625,"G072","Bosque Denso","T2","ANH_189"
-0.537279111718898,-0.0985071420429197,"G074","Palma","T2","ANH_213"
-0.00133454692060608,0.00812484586954236,"G075","Bosque Ripario","T2","ANH_088"
0.348618432228678,-0.0468466253939546,"G076","Bosque Ripario","T2","ANH_240"
-0.567462550488512,0.15369508333915,"G077","Herbazales","T2","ANH_166"
-0.306533607138372,0.278316004609233,"G078","Herbazales","T2","ANH_279"
-0.4657179055451,0.049486331977759,"G079","Palma","T2","ANH_227"
-0.0546647043295296,-0.227459722609601,"G080","Bosque Ripario","T2","ANH_253"
-0.518218287481938,-0.0934910879903818,"G081","Palma","T2","ANH_212"
0.314869760518583,0.369510786830591,"G082","Herbazales","T2","ANH_283"
0.244855953694798,-0.393383565916539,"G083","Bosque Ripario","T2","ANH_336"
0.00533024895193491,-0.0643958068818136,"G084","Bosque Ripario","T2","ANH_101"
0.618560399334469,0.130293125801578,"G086","Bosque Ripario","T2","ANH_363"
0.791686403763521,-0.110400499964599,"G087","Bosque Ripario","T2","ANH_233"
0.413624066982304,0.421056291417168,"G088","Palma","T2","ANH_095"
-0.168989392026528,0.253472746447474,"G089","Bosque Abierto","T2","ANH_197"
0.485266653429195,-0.196311880191683,"G090","Bosque Ripario","T2","ANH_231"
0.107329301443711,0.00421347993128183,"G091","Bosque Ripario","T2","ANH_317"
-0.294575666170665,0.0236773158366272,"G092","Bosque Ripario","T2","ANH_135"
-0.616314880417276,-0.126353014485597,"G094","Palma","T2","ANH_226"
-0.118969329530206,-0.377945417761722,"G095","Palma","T2","ANH_109"
-0.410770200041585,-0.00436383551488777,"G096","Palma","T2","ANH_256"
0.267406644130491,-0.169329449058205,"G097","Bosque Ripario","T2","ANH_290"
-0.102852136100254,-0.0360019175474643,"G099","Palma","T2","ANH_229"
-0.652052143924672,0.373387982677407,"G100","Palma","T2","ANH_066"
-0.0471196330639349,0.00915616581933945,"G001","Bosque Ripario","T3","ANH_274"
0.321850372280755,-0.268300659875966,"G002","Bosque Ripario","T3","ANH_284"
-0.511418747681721,0.509708038136429,"G003","Palma","T3","ANH_089"
-0.40914153390707,-0.0334083486179282,"G004","Palma","T3","ANH_257"
0.485016629801498,0.579372109963784,"G005","Herbazales","T3","ANH_324"
0.758714288701128,0.00676950235241254,"G006","Bosque Denso","T3","ANH_390"
0.491115013634179,-0.100470002813057,"G007","Bosque Ripario","T3","ANH_232"
0.282407144851917,0.463188482583791,"G008","Bosque Ripario","T3","ANH_291"
0.0737186693254699,1.25334328001616,"G010","Bosque Ripario","T3","ANH_062"
-0.386954911710778,0.151492619065714,"G011","Palma","T3","ANH_211"
-0.444915755577784,0.00449780077358967,"G013","Palma","T3","ANH_214"
-0.632250666020077,0.0679517983900648,"G015","Palma","T3","ANH_327"
0.375454981861535,-0.158196877359017,"G016","Bosque Ripario","T3","ANH_360"
-0.00470269939598642,-0.467107082167582,"G017","Bosque Ripario","T3","ANH_058"
-0.228987922891718,0.213793448883036,"G018","Bosque Ripario","T3","ANH_182"
-0.18149189372216,0.335564112921335,"G019","Palma","T3","ANH_222"
0.290286655505401,-0.141897400754886,"G020","Bosque Ripario","T3","ANH_077"
0.429519604345737,-0.284011938017252,"G022","Bosque Ripario","T3","ANH_235"
0.0478612944359754,-0.708727404564419,"G023","Bosque Denso","T3","ANH_252"
0.353686123726275,-0.000111886121715067,"G024","Bosque Ripario","T3","ANH_238"
-0.42872597255253,-0.224352407149055,"G025","Pastos","T3","ANH_192"
0.224474355926653,0.370291130831592,"G026","Palma","T3","ANH_081"
-0.368308633195955,0.25573904473102,"G027","Herbazales","T3","ANH_282"
-0.0735135271579867,-0.549787393450126,"G028","Herbazales","T3","ANH_031"
-0.272354907251698,0.146678351592076,"G030","Bosque Ripario","T3","ANH_248"
-0.507393142907453,1.16210504757233,"G031","Palma","T3","ANH_069"
0.38000521154493,0.0401028609270196,"G032","Bosque Ripario","T3","ANH_230"
0.538634454376234,-0.369618952243581,"G033","Bosque Ripario","T3","ANH_159"
-0.284711755666587,-0.0623263886086063,"G035","Bosque Ripario","T3","ANH_334"
-0.0702474572594533,-0.472851768057543,"G036","Bosque Ripario","T3","ANH_289"
0.527805843161503,0.168757926993963,"G037","Bosque Ripario","T3","ANH_228"
0.161515130198875,-0.0477396265419438,"G038","Palma","T3","ANH_364"
0.308421608782733,0.469073701630799,"G039","Bosque Ripario","T3","ANH_099"
-0.229403261274237,0.0894212233849664,"G040","Bosque Ripario","T3","ANH_250"
-0.254579420541974,-0.721262605954052,"G041","Herbazales","T3","ANH_280"
1.15381283362101,0.348736981628754,"G042","Pastos","T3","ANH_272"
-0.175987725348401,-0.0487371012725067,"G043","Bosque Ripario","T3","ANH_234"
0.100210442524887,0.0836019378787519,"G044","Bosque Ripario","T3","ANH_395"
-0.109635641944292,0.185045714567114,"G045","Palma","T3","ANH_254"
-0.637905035017284,-0.228486448671245,"G046","Pastos","T3","ANH_038"
0.725464969832246,-0.408671855070331,"G047","Bosque Ripario","T3","ANH_375"
-0.391163112806815,0.0552768702783582,"G048","Palma","T3","ANH_064"
0.487034793084255,-0.0496141909971412,"G050","Bosque Ripario","T3","ANH_241"
0.664413808279559,0.6442052767727,"G053","Palma","T3","ANH_145"
0.128747149009749,0.863840147599229,"G054","Palma","T3","ANH_388"
0.226672983977631,-0.168553001930934,"G055","Bosque Ripario","T3","ANH_239"
1.08993224020113,0.440088683770584,"G056","Bosque Ripario","T3","ANH_389"
0.435695069735061,-0.246111057814397,"G058","Bosque Ripario","T3","ANH_181"
-0.0358355764355639,0.227802237977352,"G059","Palma","T3","ANH_236"
1.10204614441178,0.770448627513219,"G060","Palma","T3","ANH_351"
-0.435855001615445,-0.0449365030052845,"G062","Palma","T3","ANH_209"
-0.332282423533199,-0.0398721953659725,"G063","Bosque Ripario","T3","ANH_338"
-0.530335954494907,-0.145839674769902,"G065","Palma","T3","ANH_210"
-0.255859830603046,0.0407118063565898,"G066","Bosque Ripario","T3","ANH_275"
-0.565597380713386,-0.159571026207737,"G069","Palma","T3","ANH_225"
0.673668474370443,-0.390779840341242,"G070","Bosque Ripario","T3","ANH_160"
0.914432010916297,-0.0972004833416963,"G071","Bosque Ripario","T3","ANH_183"
0.268490449398954,-0.630881967610067,"G072","Bosque Denso","T3","ANH_189"
-0.572865226929441,-0.118154692155481,"G074","Palma","T3","ANH_213"
0.0156940623915543,-0.109057594695152,"G075","Bosque Ripario","T3","ANH_088"
0.413301295932417,-0.17780842063672,"G076","Bosque Ripario","T3","ANH_240"
-0.369803156602848,-0.170910621945385,"G077","Herbazales","T3","ANH_166"
-0.322478482887629,0.329516634867207,"G078","Herbazales","T3","ANH_279"
-0.0434831379679638,-0.247432781333675,"G080","Bosque Ripario","T3","ANH_253"
-0.533568897732971,-0.0610925211641135,"G081","Palma","T3","ANH_212"
0.102413727426989,0.32430773352807,"G082","Herbazales","T3","ANH_283"
-0.0289380732824033,-0.103090120497468,"G084","Bosque Ripario","T3","ANH_101"
0.620624381775755,0.113025890236664,"G086","Bosque Ripario","T3","ANH_363"
0.860905218331226,0.00115182197043308,"G087","Bosque Ripario","T3","ANH_233"
0.2720454901308,0.22965188526845,"G088","Palma","T3","ANH_095"
-0.241599567142984,0.228193535469214,"G089","Bosque Abierto","T3","ANH_197"
0.0151832437181089,0.0249051644687642,"G091","Bosque Ripario","T3","ANH_317"
0.310219925043446,-0.367572368492287,"G093","Bosque Ripario","T3","ANH_242"
-0.681867658032563,-0.169325055963917,"G094","Palma","T3","ANH_226"
-0.3468455769954,-0.607512629523964,"G095","Palma","T3","ANH_109"
-0.448422749934012,-0.0355271672714477,"G096","Palma","T3","ANH_256"
0.338599207552354,0.157012897392119,"G097","Bosque Ripario","T3","ANH_290"
-0.272258802844952,0.498930283005294,"G098","Palma","T3","ANH_208"
0.565602639635138,0.445287407835394,"G099","Palma","T3","ANH_229"
-0.548947657522503,-0.0453981259869727,"G100","Palma","T3","ANH_066"
-0.0123430457677212,0.00076294407248266,"G001","Bosque Ripario","T4","ANH_274"
-0.574244063116711,0.457237603767821,"G003","Palma","T4","ANH_089"
-0.275192880351055,0.0670019956465487,"G004","Palma","T4","ANH_257"
0.264525547180315,-0.130981117613316,"G007","Bosque Ripario","T4","ANH_232"
0.0481384034183338,0.291234327931642,"G008","Bosque Ripario","T4","ANH_291"
-0.376574345753829,0.0863718302188643,"G010","Bosque Ripario","T4","ANH_062"
-0.347985910762609,0.0509382419780834,"G011","Palma","T4","ANH_211"
-0.402028315197549,0.0904560969875022,"G013","Palma","T4","ANH_214"
0.232625607449956,-0.533122381472836,"G014","Herbazales","T4","ANH_121"
-0.260909768097328,0.0330810917126576,"G015","Palma","T4","ANH_327"
0.175129560677971,-0.723172543824795,"G017","Bosque Ripario","T4","ANH_058"
-0.0106814627913212,0.5396041730664,"G018","Bosque Ripario","T4","ANH_182"
-0.358298558358622,0.233904776129646,"G019","Palma","T4","ANH_222"
0.442426842949562,-0.12948796493819,"G020","Bosque Ripario","T4","ANH_077"
0.257310642441656,-0.294449424657056,"G021","Palma","T4","ANH_217"
0.445510378657807,0.045408593608041,"G022","Bosque Ripario","T4","ANH_235"
0.117808257280516,-0.506988513150767,"G023","Bosque Denso","T4","ANH_252"
-0.442685996999511,-0.244679565715336,"G025","Pastos","T4","ANH_192"
0.328968363291596,0.353313201857057,"G026","Palma","T4","ANH_081"
-0.32526219807176,0.120397019783635,"G027","Herbazales","T4","ANH_282"
0.0796684660715119,-0.666800323047223,"G028","Herbazales","T4","ANH_031"
-0.381772616099015,-0.0599072311753391,"G030","Bosque Ripario","T4","ANH_248"
-0.337298656091591,0.901749546587366,"G031","Palma","T4","ANH_069"
0.190174108272498,-0.298255707831393,"G033","Bosque Ripario","T4","ANH_159"
-0.397475495885362,-0.164407165909791,"G035","Bosque Ripario","T4","ANH_334"
-0.058416408691856,-0.509741234839461,"G036","Bosque Ripario","T4","ANH_289"
-0.258277391548769,-0.11548278034368,"G037","Bosque Ripario","T4","ANH_228"
0.450044980818559,0.386486054598118,"G039","Bosque Ripario","T4","ANH_099"
-0.348838618079171,0.159740620689563,"G040","Bosque Ripario","T4","ANH_250"
0.0766445906244561,-0.994919389620126,"G041","Herbazales","T4","ANH_280"
0.198516889394866,0.087031275819031,"G042","Pastos","T4","ANH_272"
-0.221079206174487,-0.0408712813101647,"G043","Bosque Ripario","T4","ANH_234"
0.731728283158744,-0.583288343942115,"G044","Bosque Ripario","T4","ANH_395"
-0.226385221170215,0.116768956167069,"G045","Palma","T4","ANH_254"
-0.475865137353934,0.0760236502488683,"G046","Pastos","T4","ANH_038"
-0.54828028154892,-0.250133413861849,"G049","Herbazales","T4","ANH_194"
0.598650899635942,-0.0261735735685552,"G050","Bosque Ripario","T4","ANH_241"
0.712698841954914,-0.0419306895683875,"G051","Bosque Ripario","T4","ANH_370"
-0.0927847770406145,0.303473420886489,"G053","Palma","T4","ANH_145"
-0.369965024032155,0.146488015252736,"G054","Palma","T4","ANH_388"
0.169930179526095,-0.0977239606443153,"G055","Bosque Ripario","T4","ANH_239"
0.82872912063972,0.336953137130375,"G056","Bosque Ripario","T4","ANH_389"
0.368107245854065,-0.273694349650967,"G058","Bosque Ripario","T4","ANH_181"
-0.0151203001874533,0.239435367442388,"G059","Palma","T4","ANH_236"
-0.462866473893292,0.401456079509218,"G060","Palma","T4","ANH_351"
-0.411897622301893,-0.0415026135276235,"G062","Palma","T4","ANH_209"
-0.308570176812204,-0.0464303397047268,"G063","Bosque Ripario","T4","ANH_338"
-0.0357839225164053,-0.330131562772141,"G064","Bosque Ripario","T4","ANH_215"
-0.520192438805304,-0.15663177098797,"G065","Palma","T4","ANH_210"
0.113249056951886,0.774157847075793,"G066","Bosque Ripario","T4","ANH_275"
-0.212274270361259,0.37985450124656,"G069","Palma","T4","ANH_225"
0.188595254041037,-0.378989399496249,"G070","Bosque Ripario","T4","ANH_160"
0.472108747928894,-0.128531219362893,"G071","Bosque Ripario","T4","ANH_183"
0.417498275360475,-0.698380953442795,"G072","Bosque Denso","T4","ANH_189"
-0.545442487585886,-0.130708099911714,"G074","Palma","T4","ANH_213"
0.135510568932803,-0.0564205286588395,"G075","Bosque Ripario","T4","ANH_088"
-0.626698274806874,-0.153563980167713,"G077","Herbazales","T4","ANH_166"
-0.603901787984543,-0.0802451944183211,"G079","Palma","T4","ANH_227"
0.615467289524136,-0.708722556527805,"G080","Bosque Ripario","T4","ANH_253"
-0.413698363342991,-0.0246575824169679,"G081","Palma","T4","ANH_212"
-0.0809046384977428,0.128689084425736,"G082","Herbazales","T4","ANH_283"
1.34709157147548,0.226620709738456,"G084","Bosque Ripario","T4","ANH_101"
0.349035692926988,0.242043030597567,"G086","Bosque Ripario","T4","ANH_363"
0.871600305363063,-0.141148182149961,"G087","Bosque Ripario","T4","ANH_233"
-0.259346590132241,0.0770056752196967,"G089","Bosque Abierto","T4","ANH_197"
-0.13123048325471,-0.16747069960546,"G091","Bosque Ripario","T4","ANH_317"
-0.116710427892672,-0.127782085449961,"G093","Bosque Ripario","T4","ANH_242"
-0.624899902448274,-0.135274308415107,"G094","Palma","T4","ANH_226"
-0.100904393636972,-0.65529159840491,"G095","Palma","T4","ANH_109"
-0.370988006519424,-0.00447642688441658,"G096","Palma","T4","ANH_256"
0.538314862619012,0.00802990835881497,"G097","Bosque Ripario","T4","ANH_290"
-0.170770270076586,-0.110841474178834,"G099","Palma","T4","ANH_229"
-0.428282298849572,0.00790162319869563,"G100","Palma","T4","ANH_066"
